lat,lon,elev,slope,d_road,d_water,prob,bias_factor,base_prob
37.91525423728814,-119.76271186440678,4000.0,18.37136129367185,4662.129845336654,4604.148749330449,0.16348677248677249,1.0,0.16348677248677249
37.91525423728814,-119.7457627118644,4000.0,13.343878945743207,6230.683214576375,6253.657048617081,0.24146031746031751,1.0,0.24146031746031751
37.91525423728814,-119.72881355932203,4000.0,3.9940940059421353,8067.760417847251,8200.357325156923,0.06793650793650795,1.0,0.06793650793650795
37.91525423728814,-119.71186440677967,3977.261189691913,19.94720641780849,9612.625876837828,9468.55147610439,0.008888888888888889,1.0,0.008888888888888889
37.91525423728814,-119.69491525423729,3887.2975620657835,5.077409902875017,11733.38005790091,11006.83389150733,0.0033333333333333335,1.0,0.0033333333333333335
37.91525423728814,-119.67796610169492,3667.1271370414815,16.959631549434775,12098.40222910637,12582.814609241783,0.0,1.0,0.0
37.91525423728814,-119.66101694915254,3642.874614429208,13.46642214502426,15102.715686392507,14769.80881438917,0.0,1.0,0.0
37.91525423728814,-119.64406779661017,3913.8364907418936,10.860537206170829,16578.91951538337,16455.21659079057,0.0,1.0,0.0
37.91525423728814,-119.62711864406779,3471.3737186790822,15.074806160233873,19139.566473235674,18090.99216663688,0.0,1.0,0.0
37.91525423728814,-119.61016949152543,3366.358299655924,14.233518054045721,19181.608449568765,18890.04427961286,0.0,1.0,0.0
37.91525423728814,-119.59322033898304,3468.4568524828464,7.955180535370998,19577.320292803506,19096.156007538157,0.0,1.0,0.0
37.91525423728814,-119.57627118644068,3203.030748796343,6.624484759416222,18373.012163498006,19099.86402982042,0.0,1.0,0.0
37.91525423728814,-119.55932203389831,3263.0591517805983,10.344878328959597,19406.86635613325,19159.664377560934,0.0,1.0,0.0
37.91525423728814,-119.54237288135593,3577.4811953071808,6.670986443256209,19936.923963822646,19455.533209381225,0.0,1.0,0.0
37.91525423728814,-119.52542372881356,3602.5458326140156,13.188658639529931,19898.422481488495,19854.077376427747,0.0,1.0,0.0
37.91525423728814,-119.50847457627118,3678.300090363599,10.50225294400404,18022.06158411559,17608.444218746947,0.0,1.0,0.0
37.91525423728814,-119.49152542372882,3885.3679260752706,13.938399395164232,15569.02444673023,16554.71724413117,0.0,1.0,0.0
37.91525423728814,-119.47457627118644,4000.0,5.774247120199572,15090.801288043296,14368.916994904586,0.0,1.0,0.0
37.91525423728814,-119.45762711864407,4000.0,9.516744739358767,13102.68816804581,12762.99396008703,0.0,1.0,0.0
37.91525423728814,-119.44067796610169,4000.0,6.173990000173557,10177.261187461661,10963.7949379961,0.0033333333333333335,1.0,0.0033333333333333335
37.91525423728814,-119.42372881355932,4000.0,15.254828393897208,9172.651744545456,8884.543355149835,0.004,1.0,0.004
37.91525423728814,-119.40677966101696,4000.0,17.76174319480963,7409.730785679524,7695.070357184008,0.49847089947089945,1.0,0.49847089947089945
37.91525423728814,-119.38983050847457,4000.0,13.682915227295174,6013.22214748689,6556.078242459158,0.32311111111111107,1.0,0.32311111111111107
37.91525423728814,-119.37288135593221,4000.0,9.521470267125501,5079.813251594672,4977.810393256315,0.2651746031746032,1.0,0.2651746031746032
37.91525423728814,-119.35593220338983,4000.0,7.712787852263917,4683.813496147487,4682.282681755952,0.2175396825396826,1.0,0.2175396825396826
37.91525423728814,-119.33898305084746,4000.0,10.491334730206821,5227.425432074845,4779.954700582633,0.2538571428571429,1.0,0.2538571428571429
37.91525423728814,-119.32203389830508,4000.0,3.131124338987407,3641.62680531343,5687.963339474025,0.4899841269841269,1.0,0.4899841269841269
37.91525423728814,-119.30508474576271,4000.0,10.937741486434719,6718.903856431399,7346.172557668363,0.410015873015873,1.0,0.410015873015873
37.91525423728814,-119.28813559322033,4000.0,12.829295133993364,8789.86475984169,8481.918458576565,0.02288888888888889,1.0,0.02288888888888889
37.91525423728814,-119.27118644067797,4000.0,17.357379651272797,9447.244641699841,10099.093861904046,0.0,1.0,0.0
37.91525423728814,-119.2542372881356,4000.0,13.019719287579974,11804.78143803096,12211.223105718893,0.0,1.0,0.0
37.91525423728814,-119.23728813559322,4000.0,8.995564120730936,13872.565254944155,13561.819218576275,0.0,1.0,0.0
37.91525423728814,-119.22033898305085,4000.0,7.2193214852073035,14949.397488467355,15618.318964980048,0.0,1.0,0.0
37.91525423728814,-119.20338983050847,4000.0,13.876798480722366,16991.82541348712,16694.49392330043,0.0,1.0,0.0
37.91525423728814,-119.1864406779661,4000.0,14.516161922662482,20021.84822932036,18564.3553967416,0.0,1.0,0.0
37.91525423728814,-119.16949152542372,4000.0,5.442280169814994,20778.355994793495,20992.634687675905,0.0,1.0,0.0
37.91525423728814,-119.15254237288136,4000.0,10.97533762879196,22257.082826832844,22328.10050436562,0.0044444444444444444,1.0,0.0044444444444444444
37.91525423728814,-119.13559322033899,4000.0,17.60342853211298,24317.51578204863,24445.801067931214,0.0,1.0,0.0
37.91525423728814,-119.11864406779661,4000.0,12.00901753178207,25690.049969478318,26567.254668851238,0.0,1.0,0.0
37.91525423728814,-119.10169491525424,4000.0,13.974407450012889,27686.123615156997,27951.612310273016,0.0,1.0,0.0
37.91525423728814,-119.08474576271186,4000.0,4.329376532755742,29103.349338333664,29767.142121740933,0.012,1.0,0.012
37.91525423728814,-119.0677966101695,4000.0,8.734313050350295,31298.699205687273,31563.69610851133,0.08211111111111112,1.0,0.08211111111111112
37.91525423728814,-119.05084745762711,4000.0,10.230705185899481,34753.88961651712,33987.51507896004,0.0,1.0,0.0
37.91525423728814,-119.03389830508475,4000.0,17.842901821366908,35036.676876579855,35169.37792675071,0.0,1.0,0.0
37.91525423728814,-119.01694915254237,4000.0,18.67253066668919,37129.092275229756,37027.28131499922,0.0,1.0,0.0
37.91525423728814,-119.0,4000.0,10.806972341426864,39404.90389994525,39345.982569311585,0.0,1.0,0.0
37.9271186440678,-120.0,4000.0,15.428281962568555,22972.03131868058,23244.745184544146,0.0,1.0,0.0
37.9271186440678,-119.98305084745763,4000.0,8.790892980278294,21134.70926021163,21596.88538691014,0.0022222222222222222,1.0,0.0022222222222222222
37.9271186440678,-119.96610169491525,4000.0,10.076039881979646,19826.76278571437,20165.11942912372,0.0,1.0,0.0
37.9271186440678,-119.94915254237289,4000.0,14.363198814950058,17946.10442168552,17358.74654762904,0.0,1.0,0.0
37.9271186440678,-119.9322033898305,4000.0,11.851167558317991,15976.429956075362,15850.590101631746,0.0,1.0,0.0
37.9271186440678,-119.91525423728814,4000.0,10.44266402550399,13984.250186397865,13586.597157894872,0.0,1.0,0.0
37.9271186440678,-119.89830508474576,4000.0,18.954167740883218,12260.049830384978,12094.369349355928,0.0016666666666666668,1.0,0.0016666666666666668
37.9271186440678,-119.88135593220339,4000.0,5.1958251084946045,9701.477213856855,10770.018414962848,0.0033333333333333335,1.0,0.0033333333333333335
37.9271186440678,-119.86440677966101,4000.0,10.787084818551032,7828.497062257872,8562.408104724198,0.08639682539682539,1.0,0.08639682539682539
37.9271186440678,-119.84745762711864,4000.0,6.527528195825519,6559.7168469835615,6529.199890148856,0.24634920634920643,1.0,0.24634920634920643
37.9271186440678,-119.83050847457628,4000.0,6.403748788896781,5520.46949625671,5169.242903479412,0.2820952380952382,1.0,0.2820952380952382
37.9271186440678,-119.8135593220339,4000.0,10.917906441808144,3253.8674020272665,3088.5859112641238,0.6837301587301589,1.0,0.6837301587301589
37.9271186440678,-119.79661016949153,4000.0,10.648648161626955,3085.7591449462698,2563.3104520918364,0.5886349206349207,1.0,0.5886349206349207
37.9271186440678,-119.77966101694915,4000.0,13.849628065021951,1977.7590592384395,2523.975232330843,0.6298571428571428,1.0,0.6298571428571428
37.9271186440678,-119.76271186440678,4000.0,5.708676853163558,4158.921973577216,4537.428137719413,0.217984126984127,1.0,0.217984126984127
37.9271186440678,-119.7457627118644,4000.0,19.070145677809936,5599.76812071159,5780.978330120007,0.18577248677248676,1.0,0.18577248677248676
37.9271186440678,-119.72881355932203,4000.0,15.979319061706132,7581.282059055307,7341.061344236225,0.48058201058201055,1.0,0.48058201058201055
37.9271186440678,-119.71186440677967,4000.0,9.306075810763057,8971.564230550819,9093.731601195139,0.004,1.0,0.004
37.9271186440678,-119.69491525423729,3997.9060131406204,13.13465971900124,10040.490274257665,11214.041841063052,0.0,1.0,0.0
37.9271186440678,-119.67796610169492,4000.0,9.395535480481183,12331.191457610767,12678.004554872572,0.0,1.0,0.0
37.9271186440678,-119.66101694915254,3970.2916839940617,14.738694893687803,14252.444736438747,14351.401808289687,0.0,1.0,0.0
37.9271186440678,-119.64406779661017,3860.8317348177256,8.388262976924853,16497.571198013924,16504.742703731456,0.062111111111111124,1.0,0.062111111111111124
37.9271186440678,-119.62711864406779,3732.6577408373814,16.291352150909358,17702.408099827662,17760.541770683176,0.0,1.0,0.0
37.9271186440678,-119.61016949152543,3554.374356201493,21.00764203916093,21210.26458858458,20748.530679210657,0.0,1.0,0.0
37.9271186440678,-119.59322033898304,3595.4336302481424,3.089424590075856,18943.794085712045,19931.102188073142,0.0678888888888889,1.0,0.0678888888888889
37.9271186440678,-119.57627118644068,3611.194597602626,18.503127005279794,20640.92904356514,20275.2478374914,0.0,1.0,0.0
37.9271186440678,-119.55932203389831,3555.1640051577133,7.196102208775549,20599.019843969527,20681.071294085727,0.0,1.0,0.0
37.9271186440678,-119.54237288135593,3825.181777396722,6.827010201966726,21228.8515281284,21031.29100386278,0.0,1.0,0.0
37.9271186440678,-119.52542372881356,3711.774034989579,8.078395148498721,20534.24211181055,20119.641863986,0.0033333333333333335,1.0,0.0033333333333333335
37.9271186440678,-119.50847457627118,4000.0,14.505646380322881,18154.848318171044,18395.102232148398,0.0,1.0,0.0
37.9271186440678,-119.49152542372882,4000.0,8.35804843379145,16169.830170384615,16836.54123761628,0.062111111111111124,1.0,0.062111111111111124
37.9271186440678,-119.47457627118644,4000.0,15.018907347764793,15638.605972427671,14718.41495446229,0.0,1.0,0.0
37.9271186440678,-119.45762711864407,4000.0,7.495394407229236,12666.969438425695,12645.324555465166,0.0,1.0,0.0
37.9271186440678,-119.44067796610169,4000.0,9.481388315852731,11782.896096133994,11593.094738492806,0.0,1.0,0.0
37.9271186440678,-119.42372881355932,4000.0,10.036368807870913,9762.148292208096,9415.084628663371,0.0,1.0,0.0
37.9271186440678,-119.40677966101696,4000.0,8.145931846929553,9219.21669577773,8559.839400654462,0.03233333333333333,1.0,0.03233333333333333
37.9271186440678,-119.38983050847457,4000.0,4.50682251425394,7856.614906964814,7649.838284365046,0.2066190476190476,1.0,0.2066190476190476
37.9271186440678,-119.37288135593221,4000.0,8.473416380420758,6587.364345524748,6532.798095078448,0.23523809523809527,1.0,0.23523809523809527
37.9271186440678,-119.35593220338983,4000.0,10.472502684731735,5596.782445978903,5928.59839058531,0.2746507936507937,1.0,0.2746507936507937
37.9271186440678,-119.33898305084746,4000.0,8.144789214293978,6533.914792967841,5799.002922379567,0.23968253968253966,1.0,0.23968253968253966
37.9271186440678,-119.32203389830508,4000.0,16.092973091716065,7178.761936773636,6973.216728798624,0.4436931216931217,1.0,0.4436931216931217
37.9271186440678,-119.30508474576271,4000.0,9.670245109639746,8217.474623861648,7818.442880029155,0.17352380952380952,1.0,0.17352380952380952
37.9271186440678,-119.28813559322033,4000.0,14.29158969562721,8797.753671588147,9693.514755601545,0.016,1.0,0.016
37.9271186440678,-119.27118644067797,4000.0,15.020487131777838,11347.249895895437,10686.183948547565,0.0,1.0,0.0
37.9271186440678,-119.2542372881356,4000.0,19.388601476510374,12403.671892833861,12204.36640048242,0.0,1.0,0.0
37.9271186440678,-119.23728813559322,4000.0,11.58433237139253,14373.861710266183,14245.840146255316,0.0,1.0,0.0
37.9271186440678,-119.22033898305085,4000.0,9.293504525188801,14700.47742963703,15540.323684709405,0.0,1.0,0.0
37.9271186440678,-119.20338983050847,4000.0,10.435355164049929,17756.908136735507,18043.332881550996,0.0,1.0,0.0
37.9271186440678,-119.1864406779661,4000.0,10.91634105421769,19099.985272621467,19266.911609195828,0.0,1.0,0.0
37.9271186440678,-119.16949152542372,4000.0,12.600992793730276,21254.28981784529,21091.789468751736,0.0,1.0,0.0
37.9271186440678,-119.15254237288136,4000.0,14.168738046742677,21955.45105073882,23032.460439380662,0.0,1.0,0.0
37.9271186440678,-119.13559322033899,4000.0,6.520804184980211,24112.001320928783,24794.28971799804,0.0,1.0,0.0
37.9271186440678,-119.11864406779661,4000.0,3.5901560800729477,26734.257806199177,26063.356459363386,0.002666666666666667,1.0,0.002666666666666667
37.9271186440678,-119.10169491525424,4000.0,13.19249462836527,28775.6363289302,28867.353224022732,0.0,1.0,0.0
37.9271186440678,-119.08474576271186,4000.0,11.737630719684752,30037.68103248417,30305.97358579457,0.0,1.0,0.0
37.9271186440678,-119.0677966101695,4000.0,10.2372687863169,31802.85953438807,31688.37537213828,0.013888888888888886,1.0,0.013888888888888886
37.9271186440678,-119.05084745762711,4000.0,14.296020907997647,34333.3878439316,33781.38490409138,0.0,1.0,0.0
37.9271186440678,-119.03389830508475,4000.0,6.60842466685386,35908.30686468153,35416.91010545273,0.018333333333333333,1.0,0.018333333333333333
37.9271186440678,-119.01694915254237,4000.0,5.461787094532798,37722.70726814178,38055.93362069966,0.0044444444444444444,1.0,0.0044444444444444444
37.9271186440678,-119.0,4000.0,12.878368562458897,38960.97013877568,39030.68120568631,0.0,1.0,0.0
37.93898305084746,-120.0,4000.0,19.53073620387473,22985.121177473116,22862.827720427296,0.0,1.0,0.0
37.93898305084746,-119.98305084745763,4000.0,7.096175781687312,21267.830468977096,21804.395862477635,0.0,1.0,0.0
37.93898305084746,-119.96610169491525,4000.0,13.525427023533766,19244.995859028415,19270.105974502196,0.0,1.0,0.0
37.93898305084746,-119.94915254237289,4000.0,13.003692703791948,16514.527418544312,17363.76587013565,0.0,1.0,0.0
37.93898305084746,-119.9322033898305,4000.0,9.268679954112676,15968.565313087116,15654.8765184063,0.0,1.0,0.0
37.93898305084746,-119.91525423728814,4000.0,18.56736580662618,13460.880015496628,14368.370418156177,0.0,1.0,0.0
37.93898305084746,-119.89830508474576,4000.0,12.445990983062856,11791.566890696358,11969.19442844803,0.0,1.0,0.0
37.93898305084746,-119.88135593220339,4000.0,14.169176200444383,9680.317839599034,9720.002101675052,0.0,1.0,0.0
37.93898305084746,-119.86440677966101,4000.0,9.580078301997235,8533.974292000961,7702.075679508008,0.16430158730158728,1.0,0.16430158730158728
37.93898305084746,-119.84745762711864,4000.0,11.364003080087786,6553.526874506137,5500.3830972446385,0.26646031746031745,1.0,0.26646031746031745
37.93898305084746,-119.83050847457628,4000.0,6.251292723160535,4623.911646522762,4150.84003187385,0.2884126984126985,1.0,0.2884126984126985
37.93898305084746,-119.8135593220339,4000.0,10.63186194803366,2117.172098471345,2500.6764992523363,0.7099047619047618,1.0,0.7099047619047618
37.93898305084746,-119.79661016949153,4000.0,2.8341477415063627,1579.6542367403522,681.861102678494,0.8828888888888887,1.0,0.8828888888888887
37.93898305084746,-119.77966101694915,4000.0,15.764455407468924,1236.698803069447,1296.6210844038071,0.7387301587301588,1.0,0.7387301587301588
37.93898305084746,-119.76271186440678,4000.0,17.58966911363576,2686.6694781061524,3226.282761044155,0.4297460317460318,1.0,0.4297460317460318
37.93898305084746,-119.7457627118644,4000.0,10.03399498158905,5125.6930275431405,4852.203292747583,0.3035238095238096,1.0,0.3035238095238096
37.93898305084746,-119.72881355932203,4000.0,4.958866158462749,7007.959425164646,7286.128394138844,0.42390476190476195,1.0,0.42390476190476195
37.93898305084746,-119.71186440677967,4000.0,8.886641167238086,9090.217353227323,9202.571445797053,0.007333333333333334,1.0,0.007333333333333334
37.93898305084746,-119.69491525423729,4000.0,11.156076312920254,10854.17730965041,10681.994981301992,0.0,1.0,0.0
37.93898305084746,-119.67796610169492,3842.6811681262093,14.50545004654386,13348.241270282995,12623.571620088524,0.0,1.0,0.0
37.93898305084746,-119.66101694915254,3935.6206129039115,9.434363768178585,15350.89209716891,14738.92432559928,0.0,1.0,0.0
37.93898305084746,-119.64406779661017,4000.0,13.78206291767188,16013.647887991086,16284.045089889842,0.0,1.0,0.0
37.93898305084746,-119.62711864406779,3907.7280780917554,14.747871580322222,18977.591200673753,18558.633194578237,0.0,1.0,0.0
37.93898305084746,-119.61016949152543,3662.946449869012,13.119974844505244,20470.88527113716,20288.1616975966,0.0,1.0,0.0
37.93898305084746,-119.59322033898304,3767.2834177441737,26.570546078841808,20793.717795334633,21107.303542500376,0.0044444444444444444,1.0,0.0044444444444444444
37.93898305084746,-119.57627118644068,3912.2213473607576,22.58401527481927,21100.263147349855,21438.612063007844,0.0,1.0,0.0
37.93898305084746,-119.55932203389831,4000.0,11.910689225561333,21600.033963333677,21937.02576116484,0.0,1.0,0.0
37.93898305084746,-119.54237288135593,4000.0,17.152193928183955,22819.434679242633,22265.80115271156,0.0,1.0,0.0
37.93898305084746,-119.52542372881356,4000.0,13.070554911430667,20856.25264512659,20628.238558163386,0.0,1.0,0.0
37.93898305084746,-119.50847457627118,4000.0,17.983135604136212,19618.021735445545,18407.697761877997,0.0,1.0,0.0
37.93898305084746,-119.49152542372882,4000.0,8.556527832773826,16980.26057621806,17256.501172381693,0.0022222222222222222,1.0,0.0022222222222222222
37.93898305084746,-119.47457627118644,4000.0,11.439367781943275,14491.578107145751,15158.734600334297,0.0,1.0,0.0
37.93898305084746,-119.45762711864407,4000.0,0.0,14404.649395210168,13967.30481656253,0.026222222222222223,1.0,0.026222222222222223
37.93898305084746,-119.44067796610169,4000.0,11.007154065595198,11213.255877835734,12373.067382299136,0.0044444444444444444,1.0,0.0044444444444444444
37.93898305084746,-119.42372881355932,4000.0,16.623609027567106,10446.691926605301,10804.065990988114,0.0,1.0,0.0
37.93898305084746,-119.40677966101696,4000.0,7.903667679053141,9937.962267951181,9101.008288981708,0.0,1.0,0.0
37.93898305084746,-119.38983050847457,4000.0,6.479871832638072,7615.871687642222,8404.919736844528,0.26650793650793647,1.0,0.26650793650793647
37.93898305084746,-119.37288135593221,4000.0,11.075616218773671,6823.0629919678095,7827.920254172501,0.3916825396825397,1.0,0.3916825396825397
37.93898305084746,-119.35593220338983,4000.0,8.768788379267027,6969.21750664023,7363.192829024107,0.4183492063492064,1.0,0.4183492063492064
37.93898305084746,-119.33898305084746,4000.0,9.400829271373869,6655.589805443038,7511.240277823862,0.3516825396825397,1.0,0.3516825396825397
37.93898305084746,-119.32203389830508,4000.0,12.030657252176134,7616.156368656613,8193.536617782953,0.2671746031746032,1.0,0.2671746031746032
37.93898305084746,-119.30508474576271,4000.0,8.157822415482535,8864.18096875956,8434.12134349933,0.033666666666666664,1.0,0.033666666666666664
37.93898305084746,-119.28813559322033,4000.0,10.688832153085722,9833.149437344711,10041.14250799135,0.0,1.0,0.0
37.93898305084746,-119.27118644067797,4000.0,16.4746503078278,11740.425133172392,11397.95708387194,0.0,1.0,0.0
37.93898305084746,-119.2542372881356,4000.0,14.003686268458065,12749.217378948908,12925.10174962098,0.0,1.0,0.0
37.93898305084746,-119.23728813559322,4000.0,14.526306715871009,14381.770333424081,14448.158884858412,0.0,1.0,0.0
37.93898305084746,-119.22033898305085,4000.0,16.69867740873552,15847.669557860001,16399.252188255232,0.0,1.0,0.0
37.93898305084746,-119.20338983050847,4000.0,13.95775587630047,18002.59339318944,18290.815524552458,0.0,1.0,0.0
37.93898305084746,-119.1864406779661,4000.0,11.689556508928563,20192.982909418944,19741.873133253797,0.0,1.0,0.0
37.93898305084746,-119.16949152542372,4000.0,13.570113012430571,21387.274449400953,21436.847058982774,0.0,1.0,0.0
37.93898305084746,-119.15254237288136,4000.0,8.244163901880606,22715.695305066158,22797.385512268254,0.059888888888888894,1.0,0.059888888888888894
37.93898305084746,-119.13559322033899,4000.0,11.128664827665371,25062.15451485289,24929.20675468578,0.0,1.0,0.0
37.93898305084746,-119.11864406779661,4000.0,19.872931788811712,27361.209366601088,26951.697260521036,0.0,1.0,0.0
37.93898305084746,-119.10169491525424,4000.0,7.113179412581447,29578.687400984083,28345.310617645915,0.008666666666666666,1.0,0.008666666666666666
37.93898305084746,-119.08474576271186,4000.0,5.630813374328978,30466.953691930827,30575.45659355816,0.08144444444444446,1.0,0.08144444444444446
37.93898305084746,-119.0677966101695,4000.0,15.569387220450688,32340.345197457038,32134.113554200158,0.0,1.0,0.0
37.93898305084746,-119.05084745762711,4000.0,16.054568863078483,33800.651563369924,34402.14346941889,0.0,1.0,0.0
37.93898305084746,-119.03389830508475,4000.0,3.6564306882693494,36535.288278274296,36586.95189415719,0.010444444444444444,1.0,0.010444444444444444
37.93898305084746,-119.01694915254237,4000.0,14.995420926474111,38332.57357359726,37731.42621685897,0.0,1.0,0.0
37.93898305084746,-119.0,4000.0,5.429002351884454,39732.02720618604,39812.14329061418,0.0,1.0,0.0
37.95084745762712,-120.0,4000.0,17.3271236179879,22804.638438062782,23032.257500128497,0.0,1.0,0.0
37.95084745762712,-119.98305084745763,4000.0,11.248358131181451,21411.065932381927,21290.946026208196,0.0,1.0,0.0
37.95084745762712,-119.96610169491525,4000.0,20.11764605445903,19166.278607072334,19091.943655920557,0.0,1.0,0.0
37.95084745762712,-119.94915254237289,4000.0,1.9914699913723326,17223.65937044392,17258.86452357981,0.0678888888888889,1.0,0.0678888888888889
37.95084745762712,-119.9322033898305,4000.0,8.632928802200638,16112.50605250139,16088.149282632761,0.0022222222222222222,1.0,0.0022222222222222222
37.95084745762712,-119.91525423728814,4000.0,10.923058555699617,13858.641553851045,13330.588823455031,0.0,1.0,0.0
37.95084745762712,-119.89830508474576,4000.0,7.697807659665834,12254.991874043048,12679.654400241741,0.0,1.0,0.0
37.95084745762712,-119.88135593220339,4000.0,2.0442992552266674,9847.370712340631,10064.733086410153,0.06988888888888889,1.0,0.06988888888888889
37.95084745762712,-119.86440677966101,4000.0,8.345934371956234,8271.487205846397,7776.091083452114,0.2034126984126984,1.0,0.2034126984126984
37.95084745762712,-119.84745762711864,4000.0,15.228988208018556,5763.191514518355,6432.486611605945,0.22820634920634925,1.0,0.22820634920634925
37.95084745762712,-119.83050847457628,4000.0,20.82412941895868,4009.096081964471,4329.131071625465,0.33655026455026454,1.0,0.33655026455026454
37.95084745762712,-119.8135593220339,4000.0,9.173250237494528,2602.9011080220557,2703.805144842441,0.5683492063492064,1.0,0.5683492063492064
37.95084745762712,-119.79661016949153,4000.0,15.957487179864787,666.4781966528128,708.3938963410692,0.8529523809523809,1.0,0.8529523809523809
37.95084745762712,-119.77966101694915,4000.0,16.74944534124646,882.2925396885344,1373.2008169783066,0.8145079365079365,1.0,0.8145079365079365
37.95084745762712,-119.76271186440678,4000.0,11.323328830384451,2566.6539065487195,3057.8245150869775,0.5247936507936508,1.0,0.5247936507936508
37.95084745762712,-119.7457627118644,4000.0,14.895381504377514,3805.8976078763826,5416.495359701496,0.3478730158730159,1.0,0.3478730158730159
37.95084745762712,-119.72881355932203,4000.0,10.203573478467918,7286.29740673433,6669.845871597562,0.4140634920634921,1.0,0.4140634920634921
37.95084745762712,-119.71186440677967,4000.0,19.49273180334927,8670.193658469896,8245.139179818252,0.036380952380952375,1.0,0.036380952380952375
37.95084745762712,-119.69491525423729,4000.0,11.607058035428215,11284.67856591381,10689.795207879808,0.0,1.0,0.0
37.95084745762712,-119.67796610169492,4000.0,17.22528072615603,12625.899758245896,12340.497837525627,0.0,1.0,0.0
37.95084745762712,-119.66101694915254,4000.0,12.968308822583996,14447.328345760565,14499.237879844342,0.0,1.0,0.0
37.95084745762712,-119.64406779661017,4000.0,9.361731119108313,16328.246688342137,16268.056278918342,0.0,1.0,0.0
37.95084745762712,-119.62711864406779,4000.0,13.087029263635017,18634.65562507014,18210.022270124693,0.0,1.0,0.0
37.95084745762712,-119.61016949152543,4000.0,13.98763878286577,20094.775985226486,20084.080815844547,0.0,1.0,0.0
37.95084745762712,-119.59322033898304,3955.790391736231,14.534578600681554,21948.91002716119,21818.414806375014,0.0,1.0,0.0
37.95084745762712,-119.57627118644068,4000.0,5.748919870525993,22619.093293009864,23138.65686535994,0.0,1.0,0.0
37.95084745762712,-119.55932203389831,4000.0,11.760705361736214,23190.660587532446,23118.983067272024,0.0,1.0,0.0
37.95084745762712,-119.54237288135593,3997.5534258877333,10.253690573260192,23649.85856688397,22643.800499193945,0.0,1.0,0.0
37.95084745762712,-119.52542372881356,4000.0,9.291896183454062,21063.746108466923,20932.3168707287,0.0,1.0,0.0
37.95084745762712,-119.50847457627118,4000.0,12.986567061451332,19787.101954258174,19085.04579684798,0.0,1.0,0.0
37.95084745762712,-119.49152542372882,4000.0,10.871386841939326,17956.5657985158,17490.77598430939,0.0,1.0,0.0
37.95084745762712,-119.47457627118644,4000.0,17.932077952588045,15609.068980334294,15956.243285684017,0.0,1.0,0.0
37.95084745762712,-119.45762711864407,4000.0,25.161931023387492,14325.216786388102,15043.454471638885,0.0044444444444444444,1.0,0.0044444444444444444
37.95084745762712,-119.44067796610169,4000.0,7.051745169178183,12717.671107024882,12807.266579515024,0.0,1.0,0.0
37.95084745762712,-119.42372881355932,4000.0,8.45610898639251,11288.217879771944,12045.43027508123,0.0022222222222222222,1.0,0.0022222222222222222
37.95084745762712,-119.40677966101696,4000.0,16.746482491876577,10758.245177902232,10524.068619843934,0.0,1.0,0.0
37.95084745762712,-119.38983050847457,4000.0,7.23421247622454,9698.889742463874,9165.302772983492,0.0,1.0,0.0
37.95084745762712,-119.37288135593221,4000.0,17.76456628102405,9786.009174261852,8953.673194850751,0.0,1.0,0.0
37.95084745762712,-119.35593220338983,4000.0,10.770758412780083,7853.891253787658,8706.379832417075,0.06250793650793651,1.0,0.06250793650793651
37.95084745762712,-119.33898305084746,4000.0,12.35834276940122,8497.598376931504,8907.449279558388,0.04238095238095238,1.0,0.04238095238095238
37.95084745762712,-119.32203389830508,4000.0,8.131097105546711,8606.876978753133,9136.422120924095,0.05549206349206348,1.0,0.05549206349206348
37.95084745762712,-119.30508474576271,4000.0,8.578789097423781,9587.626518777988,9862.3218001914,0.0033333333333333335,1.0,0.0033333333333333335
37.95084745762712,-119.28813559322033,4000.0,12.436024960186336,11655.297308433015,11072.292894795704,0.0,1.0,0.0
37.95084745762712,-119.27118644067797,4000.0,18.669990929384625,12703.89000353521,12337.42823270235,0.0,1.0,0.0
37.95084745762712,-119.2542372881356,4000.0,15.818998861816299,13541.025893640199,13172.104972951976,0.0,1.0,0.0
37.95084745762712,-119.23728813559322,4000.0,6.344656850325144,14777.43300763572,15258.570806129648,0.0,1.0,0.0
37.95084745762712,-119.22033898305085,4000.0,4.939621968421848,16935.683515651526,17142.77963184327,0.0,1.0,0.0
37.95084745762712,-119.20338983050847,4000.0,18.362416654243795,17721.268268101976,19136.550923978233,0.0,1.0,0.0
37.95084745762712,-119.1864406779661,4000.0,12.728084984134457,19244.517284687226,20171.89325098927,0.0,1.0,0.0
37.95084745762712,-119.16949152542372,4000.0,11.569189479502528,21629.512480646106,21627.08366361395,0.0,1.0,0.0
37.95084745762712,-119.15254237288136,4000.0,12.154035674989752,24426.44989113185,23498.12899643499,0.0,1.0,0.0
37.95084745762712,-119.13559322033899,4000.0,16.077971222980814,24609.063298826975,25056.51177178288,0.0,1.0,0.0
37.95084745762712,-119.11864406779661,4000.0,6.140330353884027,26291.172666316124,27761.256330389326,0.0,1.0,0.0
37.95084745762712,-119.10169491525424,4000.0,12.920596991640847,29028.172252545013,28150.441161197454,0.0,1.0,0.0
37.95084745762712,-119.08474576271186,4000.0,14.242066247395547,30974.267224499716,31068.168738881333,0.2581904761904762,1.0,0.2581904761904762
37.95084745762712,-119.0677966101695,4000.0,15.562522210460804,32264.731665200143,32186.255974316347,0.0,1.0,0.0
37.95084745762712,-119.05084745762711,4000.0,4.689447724022926,34933.88389308159,33974.718856418425,0.022222222222222223,1.0,0.022222222222222223
